renderer,test_id,kind,parent_outcome,candidate_outcome,parent_framebuffer_fnv1a64,candidate_framebuffer_fnv1a64,comparison,raw_direction,parent_median_us,candidate_median_us,improvement_pct
vulkan,game_load.cross_title_hotpath.surface_reuse,leaf,PASS,PASS,37f87c4938cd6325,37f87c4938cd6325,OUTCOME_AND_HASH_MATCH,+bad,9714,8844,+8.96
vulkan,game_load.cross_title_hotpath.pipeline_state_churn,leaf,PASS,PASS,4f8b2eab497ca325,4f8b2eab497ca325,OUTCOME_AND_HASH_MATCH,+bad,66021,50390,+23.68
vulkan,game_load.cross_title_hotpath.blend_constant_reuse,leaf,PASS,PASS,58e80f99c5a56325,58e80f99c5a56325,OUTCOME_AND_HASH_MATCH,+bad,167753,167953,-0.12
vulkan,game_load.cross_title_hotpath.texture_binding_reuse,leaf,PASS,PASS,6b9bae4b9c97a325,6b9bae4b9c97a325,OUTCOME_AND_HASH_MATCH,+bad,216816,216619,+0.09
vulkan,game_load.cross_title_hotpath.pgr2_lagspot_inline_elements,leaf,PASS,PASS,2b9db92162606325,2b9db92162606325,OUTCOME_AND_HASH_MATCH,+bad,123802,126197,-1.93
vulkan,game_load.cross_title_hotpath.scaled_surface_pressure,leaf,PASS,PASS,32a69ec6dce52325,32a69ec6dce52325,OUTCOME_AND_HASH_MATCH,+bad,665970,669135,-0.48
vulkan,game_load.cross_title_hotpath.s3tc_streaming_fenced_draws,leaf,PASS,PASS,1a65246e1a0ea325,1a65246e1a0ea325,OUTCOME_AND_HASH_MATCH,+bad,1216259,1365981,-12.31
vulkan,game_load.cross_title_hotpath.gpu_wait_control,leaf,PASS,PASS,e30500792076e325,e30500792076e325,OUTCOME_AND_HASH_MATCH,+bad,1209,1162,+3.89
vulkan,game_load.cross_title_hotpath,group,PASS,PASS,e30500792076e325,e30500792076e325,OUTCOME_AND_HASH_MATCH,,0,0,
vulkan,game_load.s3tc_sync_factor.dxt1_same_address_wait,leaf,PASS,PASS,3403675459d4d3d5,3403675459d4d3d5,OUTCOME_AND_HASH_MATCH,+bad,16633,16673,-0.24
vulkan,game_load.s3tc_sync_factor.dxt1_same_address_queued,leaf,PASS,PASS,fd536ab61733dc59,fbdec45363996979,HASH_INELIGIBLE_OUTCOME_MATCH,+bad,16685,16655,+0.18
vulkan,game_load.s3tc_sync_factor.dxt1_ring_payload_generations,leaf,PASS,PASS,3403675459d4d3d5,3403675459d4d3d5,OUTCOME_AND_HASH_MATCH,+bad,16625,16637,-0.07
vulkan,game_load.s3tc_sync_factor.dxt1_dirty_once_redraw,leaf,PASS,PASS,428c04bbb0a62725,428c04bbb0a62725,OUTCOME_AND_HASH_MATCH,+bad,16522,16421,+0.61
vulkan,game_load.s3tc_sync_factor.rgba8_same_address_wait,leaf,PASS,PASS,3403675459d4d3d5,3403675459d4d3d5,OUTCOME_AND_HASH_MATCH,+bad,49793,50504,-1.43
vulkan,game_load.s3tc_sync_factor.rgba8_same_address_queued,leaf,PASS,PASS,a0f2d726f08867f6,358cb24573a0f29c,HASH_INELIGIBLE_OUTCOME_MATCH,+bad,49811,50240,-0.86
vulkan,game_load.s3tc_sync_factor.rgba8_ring_payload_generations,leaf,PASS,PASS,3403675459d4d3d5,3403675459d4d3d5,OUTCOME_AND_HASH_MATCH,+bad,49725,50165,-0.88
vulkan,game_load.s3tc_sync_factor.rgba8_dirty_once_redraw,leaf,PASS,PASS,428c04bbb0a62725,428c04bbb0a62725,OUTCOME_AND_HASH_MATCH,+bad,16648,16615,+0.20
vulkan,game_load.s3tc_sync_factor.bc2_native_eligible,leaf,PASS,PASS,3403675459d4d3d5,3403675459d4d3d5,OUTCOME_AND_HASH_MATCH,+bad,16643,16590,+0.32
vulkan,game_load.s3tc_sync_factor.bc2_bordered_fallback,leaf,PASS,PASS,db28300321744de5,db28300321744de5,OUTCOME_AND_HASH_MATCH,+bad,49968,49862,+0.21
vulkan,game_load.s3tc_sync_factor.bc3_native_eligible,leaf,PASS,PASS,3403675459d4d3d5,3403675459d4d3d5,OUTCOME_AND_HASH_MATCH,+bad,16682,16668,+0.08
vulkan,game_load.s3tc_sync_factor.bc3_bordered_fallback,leaf,PASS,PASS,db28300321744de5,db28300321744de5,OUTCOME_AND_HASH_MATCH,+bad,49996,49405,+1.18
vulkan,game_load.s3tc_sync_factor,group,PASS,PASS,db28300321744de5,db28300321744de5,OUTCOME_AND_HASH_MATCH,,0,0,
vulkan,game_load.repeated_display,leaf,PASS,PASS,e758dbbf4edc2325,e758dbbf4edc2325,OUTCOME_AND_HASH_MATCH,+bad,16640,16635,+0.03
vulkan,game_load.repeated_display_boosted,leaf,PASS,PASS,60315b1c33b6a325,60315b1c33b6a325,OUTCOME_AND_HASH_MATCH,+bad,49868,49977,-0.22
vulkan,game_load.doax_menu_representative.cpu_only,leaf,PASS,PASS,c9ffff20249e2325,c9ffff20249e2325,OUTCOME_AND_HASH_MATCH,+bad,13447,13866,-3.12
vulkan,game_load.doax_menu_representative.pfifo_only,leaf,PASS,PASS,db52eb2ea2ee6325,db52eb2ea2ee6325,OUTCOME_AND_HASH_MATCH,+bad,2379,2461,-3.45
vulkan,game_load.doax_menu_representative.gpu_only,leaf,PASS,PASS,fbd6d6be7f982325,fbd6d6be7f982325,OUTCOME_AND_HASH_MATCH,+bad,15531,18721,-20.54
vulkan,game_load.doax_menu_representative.streaming_only,leaf,PASS,PASS,f94303d175056325,f94303d175056325,OUTCOME_AND_HASH_MATCH,+bad,5919,5916,+0.05
vulkan,game_load.doax_menu_representative.cpu_pfifo_gpu,leaf,PASS,PASS,04157941d1aa6325,04157941d1aa6325,OUTCOME_AND_HASH_MATCH,+bad,31416,31688,-0.87
vulkan,game_load.doax_menu_representative.cpu_pfifo_gpu_streaming,leaf,PASS,PASS,e6d7900d809f6325,e6d7900d809f6325,OUTCOME_AND_HASH_MATCH,+bad,36321,36405,-0.23
vulkan,game_load.doax_menu_representative.full_system,leaf,PASS,PASS,3ebb8ee340a52325,3ebb8ee340a52325,OUTCOME_AND_HASH_MATCH,+bad,37231,36671,+1.50
vulkan,game_load.doax_menu_stress.cpu_only,leaf,PASS,PASS,312802588e58a325,312802588e58a325,OUTCOME_AND_HASH_MATCH,+bad,26930,27077,-0.55
vulkan,game_load.doax_menu_stress.pfifo_only,leaf,PASS,PASS,6251472ce3a6e325,6251472ce3a6e325,OUTCOME_AND_HASH_MATCH,+bad,4718,4745,-0.57
vulkan,game_load.doax_menu_stress.gpu_only,leaf,PASS,PASS,30126b41ecb96325,30126b41ecb96325,OUTCOME_AND_HASH_MATCH,+bad,30730,30791,-0.20
vulkan,game_load.doax_menu_stress.streaming_only,leaf,PASS,PASS,5b922e3ee1312325,5b922e3ee1312325,OUTCOME_AND_HASH_MATCH,+bad,12195,11239,+7.84
vulkan,game_load.doax_menu_stress.cpu_pfifo_gpu,leaf,PASS,PASS,c94959246d55a325,c94959246d55a325,OUTCOME_AND_HASH_MATCH,+bad,62489,62707,-0.35
vulkan,game_load.doax_menu_stress.cpu_pfifo_gpu_streaming,leaf,PASS,PASS,5dbf320b91a86325,5dbf320b91a86325,OUTCOME_AND_HASH_MATCH,+bad,72255,72014,+0.33
vulkan,game_load.doax_menu_stress.full_system,leaf,PASS,PASS,545f7965debce325,545f7965debce325,OUTCOME_AND_HASH_MATCH,+bad,72783,73080,-0.41
vulkan,game_load.pgr2_ai_backup.cpu_only,leaf,PASS,PASS,e086b0a920c42325,e086b0a920c42325,OUTCOME_AND_HASH_MATCH,+bad,42165,42564,-0.95
vulkan,game_load.pgr2_ai_backup.pfifo_only,leaf,PASS,PASS,5bc1b07714da2325,5bc1b07714da2325,OUTCOME_AND_HASH_MATCH,+bad,15206,14926,+1.84
vulkan,game_load.pgr2_ai_backup.gpu_only,leaf,PASS,PASS,f8348ac6eeaaa325,f8348ac6eeaaa325,OUTCOME_AND_HASH_MATCH,+bad,81133,80015,+1.38
vulkan,game_load.pgr2_ai_backup.streaming_only,leaf,PASS,PASS,f43007e31b972325,f43007e31b972325,OUTCOME_AND_HASH_MATCH,+bad,4104,4160,-1.36
vulkan,game_load.pgr2_ai_backup.cpu_pfifo_gpu,leaf,PASS,PASS,48c0585f003ea325,48c0585f003ea325,OUTCOME_AND_HASH_MATCH,+bad,138434,137819,+0.44
vulkan,game_load.pgr2_ai_backup.cpu_pfifo_gpu_streaming,leaf,PASS,PASS,e0430415b6dbe325,e0430415b6dbe325,OUTCOME_AND_HASH_MATCH,+bad,141650,140987,+0.47
vulkan,game_load.pgr2_ai_backup.full_system,leaf,PASS,PASS,cb91c33db5046325,cb91c33db5046325,OUTCOME_AND_HASH_MATCH,+bad,143475,142372,+0.77
vulkan,high_vertex_count.arrays,leaf,PASS,PASS,a27c67890c2d9083,a27c67890c2d9083,OUTCOME_AND_HASH_MATCH,+bad,73,88,-20.55
vulkan,high_vertex_count.inline_arrays,leaf,PASS,PASS,a27c67890c2d9083,a27c67890c2d9083,OUTCOME_AND_HASH_MATCH,+bad,43825,44290,-1.06
vulkan,high_vertex_count.inline_buffers,leaf,PASS,PASS,a27c67890c2d9083,a27c67890c2d9083,OUTCOME_AND_HASH_MATCH,+bad,229585,221850,+3.37
vulkan,high_vertex_count.inline_elements,leaf,PASS,PASS,a27c67890c2d9083,a27c67890c2d9083,OUTCOME_AND_HASH_MATCH,+bad,4060,3999,+1.50
vulkan,pfifo_array_elements.array_element_pgr2,leaf,PASS,PASS,bbc8b0702ffd0325,bbc8b0702ffd0325,OUTCOME_AND_HASH_MATCH,+bad,471,482,-2.34
vulkan,pfifo_array_elements.array_element16,leaf,PASS,PASS,9c884de2a5d32325,9c884de2a5d32325,OUTCOME_AND_HASH_MATCH,+bad,584,585,-0.17
vulkan,pfifo_array_elements.array_element32,leaf,PASS,PASS,e079f0cf1a994325,e079f0cf1a994325,OUTCOME_AND_HASH_MATCH,+bad,1024,1004,+1.95
vulkan,pfifo_packet_boundary.array_element16_overflow,leaf,PASS,PASS,4d1756526f052325,4d1756526f052325,OUTCOME_AND_HASH_MATCH,+bad,15994,16362,-2.30
vulkan,pfifo_packet_boundary.array_element32_overflow,leaf,PASS,PASS,6eb7071be692a325,6eb7071be692a325,OUTCOME_AND_HASH_MATCH,+bad,31646,32606,-3.03
vulkan,pfifo_packet_boundary.inline_array_overflow,leaf,PASS,PASS,847da1930526a325,847da1930526a325,OUTCOME_AND_HASH_MATCH,+bad,31890,31773,+0.37
vulkan,pfifo_packet_boundary.incrementing_inline_fallback,leaf,PASS,PASS,640439ee8ecd2325,640439ee8ecd2325,OUTCOME_AND_HASH_MATCH,+bad,108,123,-13.89
vulkan,texture_cubemap_fallback.unbordered_subblock_dxt1,leaf,PASS,PASS,be0f2013c1997ca5,be0f2013c1997ca5,OUTCOME_AND_HASH_MATCH,+bad,16591,16691,-0.60
vulkan,pipeline_texture_switch.clear_texture_normal,leaf,PASS,PASS,22ba4f1405cda325,22ba4f1405cda325,OUTCOME_AND_HASH_MATCH,+bad,27300,26874,+1.56
vulkan,pipeline_texture_switch.palette_dma_remap,leaf,PASS,PASS,fbf687de65082325,fbf687de65082325,OUTCOME_AND_HASH_MATCH,+bad,20776,13686,+34.13
vulkan,pipeline_texture_switch.palette_only_update,leaf,PASS,PASS,467aab2f95cda325,467aab2f95cda325,OUTCOME_AND_HASH_MATCH,+bad,20166,21334,-5.79
vulkan,pipeline_texture_switch.sampler_only_identity,leaf,PASS,PASS,0b8438c8404da325,0b8438c8404da325,OUTCOME_AND_HASH_MATCH,+bad,21155,20946,+0.99
vulkan,pipeline_texture_switch.shader_negative_control,leaf,PASS,PASS,f110c8bd6338c325,f110c8bd6338c325,OUTCOME_AND_HASH_MATCH,+bad,18312,19091,-4.25
vulkan,pipeline_texture_switch.shared_page_overlap,leaf,PASS,PASS,83bb59a8648da325,83bb59a8648da325,OUTCOME_AND_HASH_MATCH,+bad,18255,17868,+2.12
vulkan,pipeline_texture_switch.texture_dma_remap,leaf,PASS,PASS,fbf687de65082325,fbf687de65082325,OUTCOME_AND_HASH_MATCH,+bad,11086,13985,-26.15
vulkan,pipeline_texture_switch.texture_switch,leaf,PASS,PASS,8ae05d31fb00c325,8ae05d31fb00c325,OUTCOME_AND_HASH_MATCH,+bad,17617,17058,+3.17
vulkan,primitive_type.line_loop.fixed_function,leaf,PASS,PASS,f2158581ac6e3919,f2158581ac6e3919,OUTCOME_AND_HASH_MATCH,+bad,629,627,+0.32
vulkan,primitive_type.line_loop.vertex_shader,leaf,PASS,PASS,f2158581ac6e3919,f2158581ac6e3919,OUTCOME_AND_HASH_MATCH,+bad,623,634,-1.77
vulkan,primitive_type.line_strip.fixed_function,leaf,PASS,PASS,f2158581ac6e3919,f2158581ac6e3919,OUTCOME_AND_HASH_MATCH,+bad,628,623,+0.80
vulkan,primitive_type.line_strip.vertex_shader,leaf,PASS,PASS,f2158581ac6e3919,f2158581ac6e3919,OUTCOME_AND_HASH_MATCH,+bad,626,636,-1.60
vulkan,primitive_type.lines.fixed_function,leaf,PASS,PASS,1766a7f93aa72a14,1766a7f93aa72a14,OUTCOME_AND_HASH_MATCH,+bad,1159,1176,-1.47
vulkan,primitive_type.lines.vertex_shader,leaf,PASS,PASS,1766a7f93aa72a14,1766a7f93aa72a14,OUTCOME_AND_HASH_MATCH,+bad,1156,1187,-2.68
vulkan,primitive_type.points.fixed_function,leaf,PASS,PASS,5b296619f665c070,5b296619f665c070,OUTCOME_AND_HASH_MATCH,+bad,633,627,+0.95
vulkan,primitive_type.points.vertex_shader,leaf,PASS,PASS,5b296619f665c070,5b296619f665c070,OUTCOME_AND_HASH_MATCH,+bad,620,636,-2.58
vulkan,primitive_type.polygon.fixed_function,leaf,PASS,PASS,2c4beaa06aba1000,2c4beaa06aba1000,OUTCOME_AND_HASH_MATCH,+bad,622,632,-1.61
vulkan,primitive_type.polygon.vertex_shader,leaf,PASS,PASS,2c4beaa06aba1000,2c4beaa06aba1000,OUTCOME_AND_HASH_MATCH,+bad,623,630,-1.12
vulkan,primitive_type.quad_strip.fixed_function,leaf,PASS,PASS,f64b4495347cec73,f64b4495347cec73,OUTCOME_AND_HASH_MATCH,+bad,1149,1175,-2.26
vulkan,primitive_type.quad_strip.vertex_shader,leaf,PASS,PASS,f64b4495347cec73,f64b4495347cec73,OUTCOME_AND_HASH_MATCH,+bad,1165,1181,-1.37
vulkan,primitive_type.quads.fixed_function,leaf,PASS,PASS,114a1419338256e5,114a1419338256e5,OUTCOME_AND_HASH_MATCH,+bad,2246,2299,-2.36
vulkan,primitive_type.quads.vertex_shader,leaf,PASS,PASS,114a1419338256e5,114a1419338256e5,OUTCOME_AND_HASH_MATCH,+bad,2288,2305,-0.74
vulkan,primitive_type.triangle_fan.fixed_function,leaf,PASS,PASS,36644f0fd11db166,36644f0fd11db166,OUTCOME_AND_HASH_MATCH,+bad,625,620,+0.80
vulkan,primitive_type.triangle_fan.vertex_shader,leaf,PASS,PASS,36644f0fd11db166,36644f0fd11db166,OUTCOME_AND_HASH_MATCH,+bad,626,630,-0.64
vulkan,primitive_type.triangle_strip.fixed_function,leaf,PASS,PASS,d7b289579fdaa1ab,d7b289579fdaa1ab,OUTCOME_AND_HASH_MATCH,+bad,610,632,-3.61
vulkan,primitive_type.triangle_strip.vertex_shader,leaf,PASS,PASS,d7b289579fdaa1ab,d7b289579fdaa1ab,OUTCOME_AND_HASH_MATCH,+bad,620,629,-1.45
vulkan,primitive_type.triangles.fixed_function,leaf,PASS,PASS,72f05baf369ceb60,72f05baf369ceb60,OUTCOME_AND_HASH_MATCH,+bad,1713,1727,-0.82
vulkan,primitive_type.triangles.vertex_shader,leaf,PASS,PASS,72f05baf369ceb60,72f05baf369ceb60,OUTCOME_AND_HASH_MATCH,+bad,1731,1718,+0.75
vulkan,report_query.clear_boundary,leaf,PASS,PASS,b5eb7c4b9c8da325,b5eb7c4b9c8da325,OUTCOME_AND_HASH_MATCH,+bad,1513,1451,+4.10
vulkan,report_query.dma_descriptor_rewrite,leaf,PASS,PASS,c0c0fdbececda325,c0c0fdbececda325,OUTCOME_AND_HASH_MATCH,+bad,8330,8140,+2.28
vulkan,report_query.dma_range_guard,leaf,FAIL,FAIL,3f648ce11a4da325,3f648ce11a4da325,OUTCOME_AND_HASH_MATCH,,12049888,12030426,
vulkan,report_query.dma_target_switch,leaf,PASS,PASS,4c4bd8cd440da325,4c4bd8cd440da325,OUTCOME_AND_HASH_MATCH,+bad,1466,1851,-26.26
vulkan,report_query.fifo_producer_ordering,leaf,PASS,PASS,0d907c24a88da325,0d907c24a88da325,OUTCOME_AND_HASH_MATCH,+bad,1989,2414,-21.37
vulkan,report_query.multiple_boundaries,leaf,PASS,PASS,0c966fc9ba4da325,0c966fc9ba4da325,OUTCOME_AND_HASH_MATCH,+bad,1154,1384,-19.93
vulkan,report_query.single_boundary,leaf,PASS,PASS,60e674c9fecda325,60e674c9fecda325,OUTCOME_AND_HASH_MATCH,+bad,1201,1612,-34.22
vulkan,report_query.zero_query,leaf,PASS,PASS,23875dfeb40da325,23875dfeb40da325,OUTCOME_AND_HASH_MATCH,+bad,1134,1223,-7.85
vulkan,surface.basic,leaf,PASS,PASS,5a719d88d8221fb2,5a719d88d8221fb2,OUTCOME_AND_HASH_MATCH,+bad,36487,36494,-0.02
vulkan,surface.cpu_read_after_gpu_write,leaf,PASS,PASS,76ea18af98322325,76ea18af98322325,OUTCOME_AND_HASH_MATCH,+bad,1850,1955,-5.68
vulkan,surface.cpu_read_clean_surface,leaf,PASS,PASS,d3267b427820a325,d3267b427820a325,OUTCOME_AND_HASH_MATCH,+bad,57,57,+0.00
vulkan,surface.framebuffer_working_set_002,leaf,PASS,PASS,9f3b0609a42777d5,9f3b0609a42777d5,OUTCOME_AND_HASH_MATCH,+bad,1909,1981,-3.77
vulkan,surface.framebuffer_working_set_008,leaf,PASS,PASS,64cbf95dec8f59e5,64cbf95dec8f59e5,OUTCOME_AND_HASH_MATCH,+bad,2210,2223,-0.59
vulkan,surface.framebuffer_working_set_032,leaf,PASS,PASS,a6116feb11a28c25,a6116feb11a28c25,OUTCOME_AND_HASH_MATCH,+bad,2224,1844,+17.09
vulkan,surface.framebuffer_working_set_064,leaf,PASS,PASS,a6116feb11a28c25,a6116feb11a28c25,OUTCOME_AND_HASH_MATCH,+bad,2065,2096,-1.50
vulkan,surface.full_clear_elision_guard,leaf,PASS,PASS,4f05ccd43f43d495,4f05ccd43f43d495,OUTCOME_AND_HASH_MATCH,+bad,2692,2735,-1.60
vulkan,surface.overlapping_surface_churn_representative,leaf,PASS,PASS,caf66d4bf5691525,caf66d4bf5691525,OUTCOME_AND_HASH_MATCH,+bad,2863,2875,-0.42
vulkan,surface.overlapping_surface_churn_stress,leaf,PASS,PASS,caf66d4bf5691525,caf66d4bf5691525,OUTCOME_AND_HASH_MATCH,+bad,45683,45594,+0.19
vulkan,surface.partial_channel_clear_guard,leaf,PASS,PASS,eb2cb498aa73af25,eb2cb498aa73af25,OUTCOME_AND_HASH_MATCH,+bad,1813,1852,-2.15
vulkan,surface.surface_download_path,leaf,PASS,PASS,2b0e8aac0f8838e8,2b0e8aac0f8838e8,OUTCOME_AND_HASH_MATCH,+bad,32323,31779,+1.68
vulkan,surface.surface_list_lookup_002,leaf,PASS,PASS,dce4c9394e7a3f35,dce4c9394e7a3f35,OUTCOME_AND_HASH_MATCH,+bad,1642,1363,+16.99
vulkan,surface.surface_list_lookup_008,leaf,PASS,PASS,bf1fe5b8fe78a94d,bf1fe5b8fe78a94d,OUTCOME_AND_HASH_MATCH,+bad,1814,1394,+23.15
vulkan,surface.surface_list_lookup_032,leaf,PASS,PASS,c6275b91195a5325,c6275b91195a5325,OUTCOME_AND_HASH_MATCH,+bad,1730,1429,+17.40
vulkan,surface.surface_list_lookup_128,leaf,PASS,PASS,c6275b91195a5325,c6275b91195a5325,OUTCOME_AND_HASH_MATCH,+bad,1959,1605,+18.07
vulkan,surface.vulkan_memory_pressure.representative.growth,leaf,PASS,PASS,c1b304b452852b25,c1b304b452852b25,OUTCOME_AND_HASH_MATCH,+bad,27535,26713,+2.99
vulkan,surface.vulkan_memory_pressure.representative.plateau,leaf,PASS,PASS,730005d86af45b25,730005d86af45b25,OUTCOME_AND_HASH_MATCH,+bad,27059,26673,+1.43
vulkan,surface.vulkan_memory_pressure.representative.alias_resize,leaf,PASS,PASS,0c26236493b4d325,0c26236493b4d325,OUTCOME_AND_HASH_MATCH,+bad,27655,27276,+1.37
vulkan,surface.vulkan_memory_pressure.representative.reuse,leaf,PASS,PASS,3ba0d18066aacb25,3ba0d18066aacb25,OUTCOME_AND_HASH_MATCH,+bad,27999,26912,+3.88
vulkan,surface.vulkan_memory_pressure.representative.idle_retention,leaf,PASS,PASS,3a8651789ea0fa25,3a8651789ea0fa25,OUTCOME_AND_HASH_MATCH,+bad,643,620,+3.58
vulkan,surface.vulkan_memory_pressure.representative,group,PASS,PASS,7e188dabb186cb25,7e188dabb186cb25,OUTCOME_AND_HASH_MATCH,,0,0,
vulkan,surface.vulkan_memory_pressure.stress.growth,leaf,PASS,PASS,94cdb4bddb0e4b25,94cdb4bddb0e4b25,OUTCOME_AND_HASH_MATCH,+bad,119214,115311,+3.27
vulkan,surface.vulkan_memory_pressure.stress.plateau,leaf,PASS,PASS,196f33989be28325,196f33989be28325,OUTCOME_AND_HASH_MATCH,+bad,120268,118614,+1.38
vulkan,surface.vulkan_memory_pressure.stress.alias_resize,leaf,PASS,PASS,84a8d75f1f9d1b25,84a8d75f1f9d1b25,OUTCOME_AND_HASH_MATCH,+bad,130199,123263,+5.33
vulkan,surface.vulkan_memory_pressure.stress.reuse,leaf,PASS,PASS,fb2a6abd1cbfc725,fb2a6abd1cbfc725,OUTCOME_AND_HASH_MATCH,+bad,135692,124935,+7.93
vulkan,surface.vulkan_memory_pressure.stress.idle_retention,leaf,PASS,PASS,430711a262877725,430711a262877725,OUTCOME_AND_HASH_MATCH,+bad,586,549,+6.31
vulkan,surface.vulkan_memory_pressure.stress,group,PASS,PASS,7e188dabb186cb25,7e188dabb186cb25,OUTCOME_AND_HASH_MATCH,,0,0,
vulkan,tiny_draw.arrays.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,20324,20228,+0.47
vulkan,tiny_draw.arrays.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,20642,20431,+1.02
vulkan,tiny_draw.inline_arrays.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,34882,34815,+0.19
vulkan,tiny_draw.inline_arrays.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,35006,35093,-0.25
vulkan,tiny_draw.inline_buffers.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,43523,43393,+0.30
vulkan,tiny_draw.inline_buffers.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,43619,43658,-0.09
vulkan,tiny_draw.inline_elements.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,20337,19760,+2.84
vulkan,tiny_draw.inline_elements.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,20223,19749,+2.34
vulkan,uniform_thrash.uniform_thrash,leaf,PASS,PASS,09eb5907ef624c25,09eb5907ef624c25,OUTCOME_AND_HASH_MATCH,+bad,1640,1707,-4.09
vulkan,vertex_buffer_allocation.mixed.arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,24364,24592,-0.94
vulkan,vertex_buffer_allocation.mixed.inline_arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,129705,130375,-0.52
