target_pid,target_tid,timestamp_s,weight_ms,count,leaf_class,leaf_module,xemu_rva
6568,5992,25.889391400,1.000000,1,xemu_image,xemu.exe,0x003dc061
6568,5992,25.903605100,1.000000,1,xemu_image,xemu.exe,0x002968f2
6568,5992,25.908083200,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,25.923334800,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,25.924760300,1.000000,1,xemu_image,xemu.exe,0x001dc3a2
6568,5992,25.927169100,1.000000,1,external_module,msvcrt.dll,
6568,5992,25.928440400,1.000000,1,xemu_image,xemu.exe,0x002ab027
6568,5992,25.929574600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,25.930808700,1.000000,1,xemu_image,xemu.exe,0x002753d4
6568,5992,25.931985100,1.000000,1,external_module,msvcrt.dll,
6568,5992,25.933666600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,25.935359800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,25.945647100,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,25.948562400,1.000000,1,external_module,msvcrt.dll,
6568,5992,25.963527500,1.000000,1,xemu_image,xemu.exe,0x0011e66b
6568,5992,25.965719000,1.000000,1,xemu_image,xemu.exe,0x0011e647
6568,5992,25.966913800,1.000000,1,xemu_image,xemu.exe,0x00279672
6568,5992,25.969416100,1.000000,1,external_module,ntdll.dll,
6568,5992,25.970714400,1.000000,1,external_module,msvcrt.dll,
6568,5992,25.972135000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,25.975011000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,25.988485400,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,25.990011600,1.000000,1,xemu_image,xemu.exe,0x0011e647
6568,5992,25.994640500,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.007538800,1.000000,1,xemu_image,xemu.exe,0x0011e6f5
6568,5992,26.008738900,1.000000,1,external_module,ntdll.dll,
6568,5992,26.010976200,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.013126200,1.000000,1,xemu_image,xemu.exe,0x001d96d8
6568,5992,26.014523000,1.000000,1,xemu_image,xemu.exe,0x0011e671
6568,5992,26.015712900,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.017511700,1.000000,1,xemu_image,xemu.exe,0x002ab420
6568,5992,26.019213300,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.031466000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.033607600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.048477500,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,26.051958400,1.000000,1,xemu_image,xemu.exe,0x001d48ea
6568,5992,26.054415800,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.055746100,1.000000,1,external_module,ntdll.dll,
6568,5992,26.057215300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.075192600,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.077333800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.080103400,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.095026900,1.000000,1,xemu_image,xemu.exe,0x0011e657
6568,5992,26.098449700,1.000000,1,xemu_image,xemu.exe,0x001d32b4
6568,5992,26.100630600,1.000000,1,xemu_image,xemu.exe,0x0011e6f5
6568,5992,26.102718300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.104648400,1.000000,1,xemu_image,xemu.exe,0x002b3e71
6568,5992,26.106628600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.120936100,1.000000,1,xemu_image,xemu.exe,0x00277c87
6568,5992,26.140644900,1.000000,1,unknown_external,,
6568,5992,26.142795700,1.000000,1,xemu_image,xemu.exe,0x002ad9c4
6568,5992,26.145840900,1.000000,1,xemu_image,xemu.exe,0x0028bee7
6568,5992,26.148120900,1.000000,1,external_module,vulkan-1.dll,
6568,5992,26.158929300,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.161371000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.178250700,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.179399000,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.181217600,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.183216100,1.000000,1,xemu_image,xemu.exe,0x00298ce5
6568,5992,26.185239600,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.188058400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.191148500,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.211404700,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.223731500,1.000000,1,xemu_image,xemu.exe,0x002755bc
6568,5992,26.225061200,1.000000,1,xemu_image,xemu.exe,0x0011e647
6568,5992,26.227266400,1.000000,1,xemu_image,xemu.exe,0x002ab4a6
6568,5992,26.228919600,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,26.230561900,1.000000,1,xemu_image,xemu.exe,0x002b3e71
6568,5992,26.235922800,1.000000,1,xemu_image,xemu.exe,0x0028d25d
6568,5992,26.249220800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.265710200,1.000000,1,external_module,ntdll.dll,
6568,5992,26.268702000,1.000000,1,xemu_image,xemu.exe,0x0029815d
6568,5992,26.270712800,1.000000,1,external_module,ntdll.dll,
6568,5992,26.273793100,1.000000,1,xemu_image,xemu.exe,0x00275479
6568,5992,26.276047900,1.000000,1,xemu_image,xemu.exe,0x001d3feb
6568,5992,26.292049900,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.294981300,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.307999300,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.311436600,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.316896800,1.000000,1,xemu_image,xemu.exe,0x001d698c
6568,5992,26.353124200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.354636400,1.000000,1,xemu_image,xemu.exe,0x001dc69d
6568,5992,26.358930600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.360853700,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.393601800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.395393500,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.398294500,1.000000,1,xemu_image,xemu.exe,0x002744fc
6568,5992,26.400460100,1.000000,1,xemu_image,xemu.exe,0x0011e6fd
6568,5992,26.402520200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.404791400,1.000000,1,xemu_image,xemu.exe,0x001d407c
6568,5992,26.407317200,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.419754500,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,26.428056900,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.440227500,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.441497000,1.000000,1,external_module,ntdll.dll,
6568,5992,26.443162500,1.000000,1,xemu_image,xemu.exe,0x0011e644
6568,5992,26.445186000,1.000000,1,external_module,ntdll.dll,
6568,5992,26.446548000,1.000000,1,xemu_image,xemu.exe,0x003ec2c3
6568,5992,26.450798900,1.000000,1,xemu_image,xemu.exe,0x0027451a
6568,5992,26.461468000,1.000000,1,xemu_image,xemu.exe,0x0011e644
6568,5992,26.480225800,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,26.482293100,1.000000,1,external_module,ntdll.dll,
6568,5992,26.484033400,1.000000,1,xemu_image,xemu.exe,0x002b3e71
6568,5992,26.486077300,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.488278900,1.000000,1,xemu_image,xemu.exe,0x001d48ea
6568,5992,26.490525800,1.000000,1,xemu_image,xemu.exe,0x001d4692
6568,5992,26.504244700,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.511405500,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.525351600,1.000000,1,xemu_image,xemu.exe,0x006fd585
6568,5992,26.529747900,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.531650200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.533898800,1.000000,1,xemu_image,xemu.exe,0x001d4692
6568,5992,26.537274400,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.549209100,1.000000,1,xemu_image,xemu.exe,0x002aaef6
6568,5992,26.552948900,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.561360000,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.568448700,1.000000,1,xemu_image,xemu.exe,0x002ab8cb
6568,5992,26.571106700,1.000000,1,xemu_image,xemu.exe,0x00298754
6568,5992,26.573472600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.575273400,1.000000,1,xemu_image,xemu.exe,0x006fd544
6568,5992,26.577309400,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,26.580066400,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.592910200,1.000000,1,xemu_image,xemu.exe,0x00275549
6568,5992,26.608877600,1.000000,1,xemu_image,xemu.exe,0x002b3e71
6568,5992,26.610278000,1.000000,1,xemu_image,xemu.exe,0x003e1ffe
6568,5992,26.612084400,1.000000,1,xemu_image,xemu.exe,0x00298754
6568,5992,26.614091700,1.000000,1,xemu_image,xemu.exe,0x0011e66b
6568,5992,26.615897200,1.000000,1,xemu_image,xemu.exe,0x001d4055
6568,5992,26.617849900,1.000000,1,xemu_image,xemu.exe,0x002ab8cd
6568,5992,26.619891900,1.000000,1,xemu_image,xemu.exe,0x00298754
6568,5992,26.634372500,1.000000,1,xemu_image,xemu.exe,0x002aefdd
6568,5992,26.636650600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.654898600,1.000000,1,external_module,ntdll.dll,
6568,5992,26.657373300,1.000000,1,xemu_image,xemu.exe,0x003dc060
6568,5992,26.659396800,1.000000,1,xemu_image,xemu.exe,0x0011e663
6568,5992,26.663531000,1.000000,1,xemu_image,xemu.exe,0x003dc123
6568,5992,26.665573400,1.000000,1,xemu_image,xemu.exe,0x0011e665
6568,5992,26.676670100,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.683025700,1.000000,1,external_module,KernelBase.dll,
6568,5992,26.696143200,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.697495300,1.000000,1,xemu_image,xemu.exe,0x00298754
6568,5992,26.700656900,1.000000,1,xemu_image,xemu.exe,0x002ab8d4
6568,5992,26.702710400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.705168400,1.000000,1,xemu_image,xemu.exe,0x00298766
6568,5992,26.707256900,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.710382900,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.722173000,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.724479700,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.740953200,1.000000,1,xemu_image,xemu.exe,0x0011e665
6568,5992,26.742773900,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.744810900,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.748223300,1.000000,1,external_module,ntdll.dll,
6568,5992,26.750221800,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.766037100,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.776227900,1.000000,1,xemu_image,xemu.exe,0x00277c9f
6568,5992,26.780644700,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.795632900,1.000000,1,xemu_image,xemu.exe,0x002ab8cb
6568,5992,26.797203100,1.000000,1,xemu_image,xemu.exe,0x0011e67e
6568,5992,26.798753400,1.000000,1,xemu_image,xemu.exe,0x002ab497
6568,5992,26.802762600,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,26.805877700,1.000000,1,xemu_image,xemu.exe,0x003dc060
6568,5992,26.808701200,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.820384800,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.825249800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.840905200,1.000000,1,xemu_image,xemu.exe,0x0029567c
6568,5992,26.842089500,1.000000,1,xemu_image,xemu.exe,0x002987b4
6568,5992,26.843655100,1.000000,1,xemu_image,xemu.exe,0x002752cf
6568,5992,26.845255800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.846675700,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.849049800,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.851393600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.860377100,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.862491600,1.000000,1,xemu_image,xemu.exe,0x001d1ae4
6568,5992,26.864841200,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.878773000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.880409800,1.000000,1,external_module,ntdll.dll,
6568,5992,26.881794600,1.000000,1,xemu_image,xemu.exe,0x001d3fb5
6568,5992,26.883610900,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.885184300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.887215000,1.000000,1,xemu_image,xemu.exe,0x002ab41c
6568,5992,26.888967700,1.000000,1,xemu_image,xemu.exe,0x0011e644
6568,5992,26.891621100,1.000000,1,xemu_image,xemu.exe,0x0028c77c
6568,5992,26.902867200,1.000000,1,xemu_image,xemu.exe,0x002ab059
6568,5992,26.921122000,1.000000,1,external_module,ntdll.dll,
6568,5992,26.922459500,1.000000,1,xemu_image,xemu.exe,0x00296965
6568,5992,26.924529200,1.000000,1,xemu_image,xemu.exe,0x001d48ea
6568,5992,26.926341000,1.000000,1,xemu_image,xemu.exe,0x001dc4fc
6568,5992,26.928028100,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.930904200,1.000000,1,xemu_image,xemu.exe,0x001d4022
6568,5992,26.945203400,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.948774900,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,26.960821400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.965401300,1.000000,1,xemu_image,xemu.exe,0x0011e647
6568,5992,26.966775400,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.968207300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,26.969919800,1.000000,1,xemu_image,xemu.exe,0x0011e644
6568,5992,26.971792700,1.000000,1,external_module,msvcrt.dll,
6568,5992,26.973724400,1.000000,1,external_module,ntdll.dll,
6568,5992,26.975486500,1.000000,1,xemu_image,xemu.exe,0x006fd585
6568,5992,26.977636900,1.000000,1,external_module,dxgkrnl.sys,
6568,5992,26.990852900,1.000000,1,external_module,vulkan-1.dll,
6568,5992,26.993702700,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.007613100,1.000000,1,xemu_image,xemu.exe,0x001d49ac
6568,5992,27.010316800,1.000000,1,xemu_image,xemu.exe,0x001d3fb5
6568,5992,27.011794300,1.000000,1,xemu_image,xemu.exe,0x001d4055
6568,5992,27.013850900,1.000000,1,xemu_image,xemu.exe,0x001d4b7a
6568,5992,27.015617100,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.017156300,1.000000,1,xemu_image,xemu.exe,0x001d6564
6568,5992,27.031271300,1.000000,1,xemu_image,xemu.exe,0x002ab4f4
6568,5992,27.033198900,1.000000,1,xemu_image,xemu.exe,0x001d698c
6568,5992,27.050963000,1.000000,1,xemu_image,xemu.exe,0x002756c0
6568,5992,27.052709100,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,27.054343900,1.000000,1,xemu_image,xemu.exe,0x0029dcc9
6568,5992,27.056549000,1.000000,1,xemu_image,xemu.exe,0x00296946
6568,5992,27.057880200,1.000000,1,xemu_image,xemu.exe,0x0028bedb
6568,5992,27.059541100,1.000000,1,xemu_image,xemu.exe,0x0011e665
6568,5992,27.061144500,1.000000,1,external_module,ntdll.dll,
6568,5992,27.070955900,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.082568300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.085048300,1.000000,1,external_module,ntdll.dll,
6568,5992,27.088095300,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.102428800,1.000000,1,xemu_image,xemu.exe,0x0029565f
6568,5992,27.105047200,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.106755200,1.000000,1,xemu_image,xemu.exe,0x001d3feb
6568,5992,27.108569100,1.000000,1,external_module,ntdll.dll,
6568,5992,27.110451900,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.112083000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.113975300,1.000000,1,xemu_image,xemu.exe,0x00299b20
6568,5992,27.116286000,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.131910400,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.133954500,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.152075600,1.000000,1,xemu_image,xemu.exe,0x001d4684
6568,5992,27.153757600,1.000000,1,external_module,ntdll.dll,
6568,5992,27.155123300,1.000000,1,xemu_image,xemu.exe,0x0011e96e
6568,5992,27.158151500,1.000000,1,xemu_image,xemu.exe,0x001d3feb
6568,5992,27.159913200,1.000000,1,xemu_image,xemu.exe,0x0011e66b
6568,5992,27.161457300,1.000000,1,xemu_image,xemu.exe,0x006fd585
6568,5992,27.163992400,1.000000,1,xemu_image,xemu.exe,0x0011e665
6568,5992,27.181407400,1.000000,1,external_module,ntdll.dll,
6568,5992,27.184610800,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.199248900,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.201409900,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,27.203315800,1.000000,1,xemu_image,xemu.exe,0x002ab083
6568,5992,27.204862400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.206841700,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.208893900,1.000000,1,xemu_image,xemu.exe,0x001d474c
6568,5992,27.232497500,1.000000,1,xemu_image,xemu.exe,0x0011e875
6568,5992,27.235033400,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.252968300,1.000000,1,xemu_image,xemu.exe,0x002ab8cb
6568,5992,27.254379400,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.255698000,1.000000,1,xemu_image,xemu.exe,0x00298794
6568,5992,27.257624800,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.259528000,1.000000,1,xemu_image,xemu.exe,0x002b3e75
6568,5992,27.261182200,1.000000,1,xemu_image,xemu.exe,0x002afa4c
6568,5992,27.288094500,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,27.290254900,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.293601800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.307581400,1.000000,1,xemu_image,xemu.exe,0x0011e98b
6568,5992,27.309027800,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.310613200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.312080100,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.313953800,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.315577800,1.000000,1,xemu_image,xemu.exe,0x00297b7e
6568,5992,27.317304600,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,27.330928000,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.348205800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.349676900,1.000000,1,xemu_image,xemu.exe,0x001d55a4
6568,5992,27.350898000,1.000000,1,xemu_image,xemu.exe,0x0011e650
6568,5992,27.352657600,1.000000,1,xemu_image,xemu.exe,0x0011e66b
6568,5992,27.355344400,1.000000,1,xemu_image,xemu.exe,0x0027543d
6568,5992,27.357113800,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.376264700,1.000000,1,xemu_image,xemu.exe,0x00277c8e
6568,5992,27.378635800,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.380884600,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.396102400,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.397511500,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.399121100,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,27.400866700,1.000000,1,xemu_image,xemu.exe,0x0011e920
6568,5992,27.404481000,1.000000,1,xemu_image,xemu.exe,0x003e2053
6568,5992,27.406266100,1.000000,1,xemu_image,xemu.exe,0x002756c7
6568,5992,27.420671500,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.422517500,1.000000,1,unknown_external,,
6568,5992,27.428115900,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.440754400,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,27.443825000,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.447845100,1.000000,1,xemu_image,xemu.exe,0x0011e671
6568,5992,27.449958900,1.000000,1,xemu_image,xemu.exe,0x00298754
6568,5992,27.463638400,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.481965600,1.000000,1,xemu_image,xemu.exe,0x00298503
6568,5992,27.483373400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.485288600,1.000000,1,xemu_image,xemu.exe,0x00298c62
6568,5992,27.487337600,1.000000,1,xemu_image,xemu.exe,0x002afd45
6568,5992,27.490015500,1.000000,1,xemu_image,xemu.exe,0x001d469a
6568,5992,27.508703300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.510930900,1.000000,1,external_module,nvlddmkm.sys,
6568,5992,27.527373600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.529215000,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.533079200,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.534875700,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.537924500,1.000000,1,xemu_image,xemu.exe,0x00296911
6568,5992,27.540754600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.556252900,1.000000,1,external_module,dxgkrnl.sys,
6568,5992,27.570928000,1.000000,1,xemu_image,xemu.exe,0x0011e66b
6568,5992,27.572641700,1.000000,1,xemu_image,xemu.exe,0x001d4b66
6568,5992,27.575120200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.577141000,1.000000,1,xemu_image,xemu.exe,0x003e1ffc
6568,5992,27.579984800,1.000000,1,xemu_image,xemu.exe,0x002ab8e0
6568,5992,27.596998000,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,27.614549600,1.000000,1,xemu_image,xemu.exe,0x0011e681
6568,5992,27.616334600,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.618617500,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.622927300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.625100200,1.000000,1,external_module,graphics-hook64.dll,
6568,5992,27.627324300,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.638894700,1.000000,1,external_module,ntdll.dll,
6568,5992,27.656677800,1.000000,1,xemu_image,xemu.exe,0x002ab045
6568,5992,27.660853900,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.662392300,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.666225800,1.000000,1,xemu_image,xemu.exe,0x002ab027
6568,5992,27.693342200,1.000000,1,xemu_image,xemu.exe,0x002ab445
6568,5992,27.711010100,1.000000,1,xemu_image,xemu.exe,0x00298774
6568,5992,27.714232000,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.716166200,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.717944600,1.000000,1,xemu_image,xemu.exe,0x001d62c4
6568,5992,27.719852500,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.722613500,1.000000,1,xemu_image,xemu.exe,0x001d3fb5
6568,5992,27.733880800,1.000000,1,xemu_image,xemu.exe,0x002ab038
6568,5992,27.736380400,1.000000,1,xemu_image,xemu.exe,0x002ab493
6568,5992,27.744778500,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.752940200,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,27.754699200,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,27.757589200,1.000000,1,xemu_image,xemu.exe,0x002afa4c
6568,5992,27.759365600,1.000000,1,xemu_image,xemu.exe,0x002afd72
6568,5992,27.762941700,1.000000,1,xemu_image,xemu.exe,0x0011eb62
6568,5992,27.765622900,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.780636300,1.000000,1,xemu_image,xemu.exe,0x0011e920
6568,5992,27.794196000,1.000000,1,xemu_image,xemu.exe,0x003e2014
6568,5992,27.795918600,1.000000,1,xemu_image,xemu.exe,0x003e2014
6568,5992,27.797347700,1.000000,1,xemu_image,xemu.exe,0x002ab8c6
6568,5992,27.799718300,1.000000,1,xemu_image,xemu.exe,0x0029857c
6568,5992,27.801697800,1.000000,1,external_module,vulkan-1.dll,
6568,5992,27.804575200,1.000000,1,xemu_image,xemu.exe,0x0029dccd
6568,5992,27.807520100,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.820850100,1.000000,1,xemu_image,xemu.exe,0x00275665
6568,5992,27.824348700,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.843792200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.847403400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.860589700,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.863156400,1.000000,1,external_module,ntdll.dll,
6568,5992,27.880895000,1.000000,1,external_module,msvcrt.dll,
6568,5992,27.882517200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.884071900,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.886113700,1.000000,1,xemu_image,xemu.exe,0x002756da
6568,5992,27.890952100,1.000000,1,xemu_image,xemu.exe,0x0011e665
6568,5992,27.893903600,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.905255500,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,27.907509000,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,27.924169400,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.925865700,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,27.928408100,1.000000,1,xemu_image,xemu.exe,0x0011e65f
6568,5992,27.929687200,1.000000,1,external_module,nvoglv64.dll,
6568,5992,27.931805800,1.000000,1,xemu_image,xemu.exe,0x0029696c
6568,5992,27.933989200,1.000000,1,xemu_image,xemu.exe,0x002ab447
6568,5992,27.947877600,1.000000,1,xemu_image,xemu.exe,0x002b3b10
6568,5992,28.013642700,1.000000,1,xemu_image,xemu.exe,0x0011e681
6568,5992,28.017079700,1.000000,1,external_module,nvoglv64.dll,
6568,5992,28.019232700,1.000000,1,xemu_image,xemu.exe,0x001dc6aa
6568,5992,28.024141900,1.000000,1,external_module,msvcrt.dll,
6568,5992,28.039081600,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,28.041333400,1.000000,1,external_module,ntoskrnl.exe,
6568,5992,28.059898200,1.000000,1,xemu_image,xemu.exe,0x0029dcc9
6568,5992,28.061807900,1.000000,1,xemu_image,xemu.exe,0x0011e665
6568,5992,28.063132900,1.000000,1,xemu_image,xemu.exe,0x0029d586
6568,5992,28.065381600,1.000000,1,xemu_image,xemu.exe,0x0011e67e
6568,5992,28.067564700,1.000000,1,xemu_image,xemu.exe,0x0028caa6
6568,5992,28.069266600,1.000000,1,external_module,msvcrt.dll,
6568,5992,28.074331800,1.000000,1,external_module,msvcrt.dll,
6568,5992,28.087971000,1.000000,1,external_module,ntdll.dll,
6568,5992,28.091044200,1.000000,1,external_module,ntdll.dll,
6568,5992,28.109375700,1.000000,1,xemu_image,xemu.exe,0x006fd557
6568,5992,28.112669100,1.000000,1,external_module,msvcrt.dll,
