renderer,test_id,kind,parent_outcome,candidate_outcome,parent_framebuffer_fnv1a64,candidate_framebuffer_fnv1a64,comparison,raw_direction,parent_median_us,candidate_median_us,improvement_pct
opengl,surface.overlapping_surface_churn_representative,leaf,PASS,PASS,caf66d4bf5691525,caf66d4bf5691525,OUTCOME_AND_HASH_MATCH,+bad,2027,1986,+2.02
opengl,surface.overlapping_surface_churn_stress,leaf,PASS,PASS,caf66d4bf5691525,caf66d4bf5691525,OUTCOME_AND_HASH_MATCH,+bad,27940,27346,+2.13
opengl,surface.partial_channel_clear_guard,leaf,PASS,PASS,eb2cb498aa73af25,eb2cb498aa73af25,OUTCOME_AND_HASH_MATCH,+bad,1431,1415,+1.12
opengl,surface.surface_download_path,leaf,PASS,PASS,2b0e8aac0f8838e8,2b0e8aac0f8838e8,OUTCOME_AND_HASH_MATCH,+bad,13210,13319,-0.83
opengl,surface.surface_list_lookup_002,leaf,PASS,PASS,dce4c9394e7a3f35,dce4c9394e7a3f35,OUTCOME_AND_HASH_MATCH,+bad,1457,1257,+13.73
opengl,surface.surface_list_lookup_008,leaf,PASS,PASS,bf1fe5b8fe78a94d,bf1fe5b8fe78a94d,OUTCOME_AND_HASH_MATCH,+bad,1508,1414,+6.23
opengl,surface.surface_list_lookup_032,leaf,PASS,PASS,c6275b91195a5325,c6275b91195a5325,OUTCOME_AND_HASH_MATCH,+bad,1641,1656,-0.91
opengl,surface.surface_list_lookup_128,leaf,PASS,PASS,c6275b91195a5325,c6275b91195a5325,OUTCOME_AND_HASH_MATCH,+bad,1543,1714,-11.08
opengl,surface.vulkan_memory_pressure.representative.growth,leaf,PASS,PASS,c1b304b452852b25,c1b304b452852b25,OUTCOME_AND_HASH_MATCH,+bad,13990,13335,+4.68
opengl,surface.vulkan_memory_pressure.representative.plateau,leaf,PASS,PASS,730005d86af45b25,730005d86af45b25,OUTCOME_AND_HASH_MATCH,+bad,13370,13395,-0.19
opengl,surface.vulkan_memory_pressure.representative.alias_resize,leaf,PASS,PASS,0c26236493b4d325,0c26236493b4d325,OUTCOME_AND_HASH_MATCH,+bad,16660,16550,+0.66
opengl,surface.vulkan_memory_pressure.representative.reuse,leaf,PASS,PASS,3ba0d18066aacb25,3ba0d18066aacb25,OUTCOME_AND_HASH_MATCH,+bad,14190,13740,+3.17
opengl,surface.vulkan_memory_pressure.representative.idle_retention,leaf,PASS,PASS,3a8651789ea0fa25,3a8651789ea0fa25,OUTCOME_AND_HASH_MATCH,+bad,817,796,+2.57
opengl,surface.vulkan_memory_pressure.representative,group,PASS,PASS,7e188dabb186cb25,7e188dabb186cb25,OUTCOME_AND_HASH_MATCH,,,,
opengl,surface.vulkan_memory_pressure.stress.growth,leaf,PASS,PASS,94cdb4bddb0e4b25,94cdb4bddb0e4b25,OUTCOME_AND_HASH_MATCH,+bad,53632,53615,+0.03
opengl,surface.vulkan_memory_pressure.stress.plateau,leaf,PASS,PASS,196f33989be28325,196f33989be28325,OUTCOME_AND_HASH_MATCH,+bad,54193,55557,-2.52
opengl,surface.vulkan_memory_pressure.stress.alias_resize,leaf,PASS,PASS,84a8d75f1f9d1b25,84a8d75f1f9d1b25,OUTCOME_AND_HASH_MATCH,+bad,58378,57610,+1.32
opengl,surface.vulkan_memory_pressure.stress.reuse,leaf,PASS,PASS,fb2a6abd1cbfc725,fb2a6abd1cbfc725,OUTCOME_AND_HASH_MATCH,+bad,56411,55342,+1.90
opengl,surface.vulkan_memory_pressure.stress.idle_retention,leaf,PASS,PASS,430711a262877725,430711a262877725,OUTCOME_AND_HASH_MATCH,+bad,872,929,-6.54
opengl,surface.vulkan_memory_pressure.stress,group,PASS,PASS,7e188dabb186cb25,7e188dabb186cb25,OUTCOME_AND_HASH_MATCH,,,,
opengl,tiny_draw.arrays.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,20742,20521,+1.07
opengl,tiny_draw.arrays.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,20532,21108,-2.81
opengl,tiny_draw.inline_arrays.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,78865,78209,+0.83
opengl,tiny_draw.inline_arrays.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,75798,77011,-1.60
opengl,tiny_draw.inline_buffers.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,75561,73817,+2.31
opengl,tiny_draw.inline_buffers.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,74369,73655,+0.96
opengl,tiny_draw.inline_elements.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,20913,20270,+3.07
opengl,tiny_draw.inline_elements.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,21040,21040,+0.00
opengl,uniform_thrash.uniform_thrash,leaf,PASS,PASS,09eb5907ef624c25,09eb5907ef624c25,OUTCOME_AND_HASH_MATCH,+bad,1936,1869,+3.46
opengl,vertex_buffer_allocation.mixed.arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,24287,24292,-0.02
opengl,vertex_buffer_allocation.mixed.inline_arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,122747,123115,-0.30
opengl,vertex_buffer_allocation.mixed.inline_buffers,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,532119,530708,+0.27
opengl,vertex_buffer_allocation.mixed.inline_elements,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,32608,32876,-0.82
opengl,vertex_buffer_allocation.tiny.arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,28913,28660,+0.88
opengl,vertex_buffer_allocation.tiny.inline_arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,90597,92143,-1.71
opengl,vertex_buffer_allocation.tiny.inline_buffers,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,107770,106223,+1.44
opengl,vertex_buffer_allocation.tiny.inline_elements,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,28825,30129,-4.52
opengl,vertex_buffer_allocation.rising_transient_growth,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,598297,602521,-0.71
opengl,vertex_buffer_allocation.disjoint_same_page,leaf,PASS,PASS,fdcd25a37910bb25,fdcd25a37910bb25,OUTCOME_AND_HASH_MATCH,+bad,22453,22782,-1.47
opengl,vertex_buffer_allocation.ordered_same_page_overwrite,leaf,PASS,PASS,bbc8caeedc9dff25,bbc8caeedc9dff25,OUTCOME_AND_HASH_MATCH,+bad,16395,16517,-0.74
