renderer,test_id,kind,parent_outcome,candidate_outcome,parent_framebuffer_fnv1a64,candidate_framebuffer_fnv1a64,comparison,raw_direction,parent_median_us,candidate_median_us,improvement_pct
opengl,primitive_type.triangle_strip.vertex_shader,leaf,PASS,PASS,d7b289579fdaa1ab,d7b289579fdaa1ab,OUTCOME_AND_HASH_MATCH,+bad,729,886,-21.54
opengl,primitive_type.triangles.fixed_function,leaf,PASS,PASS,72f05baf369ceb60,72f05baf369ceb60,OUTCOME_AND_HASH_MATCH,+bad,1874,1898,-1.28
opengl,primitive_type.triangles.vertex_shader,leaf,PASS,PASS,72f05baf369ceb60,72f05baf369ceb60,OUTCOME_AND_HASH_MATCH,+bad,1879,1982,-5.48
opengl,report_query.clear_boundary,leaf,PASS,PASS,b5eb7c4b9c8da325,b5eb7c4b9c8da325,OUTCOME_AND_HASH_MATCH,+bad,648,570,+12.04
opengl,report_query.dma_descriptor_rewrite,leaf,PASS,PASS,c0c0fdbececda325,c0c0fdbececda325,OUTCOME_AND_HASH_MATCH,+bad,6259,4959,+20.77
opengl,report_query.dma_range_guard,leaf,FAIL,FAIL,3f648ce11a4da325,3f648ce11a4da325,OUTCOME_AND_HASH_MATCH,,10058216,10091330,
opengl,report_query.dma_target_switch,leaf,PASS,PASS,4c4bd8cd440da325,4c4bd8cd440da325,OUTCOME_AND_HASH_MATCH,+bad,1280,1285,-0.39
opengl,report_query.fifo_producer_ordering,leaf,PASS,PASS,0d907c24a88da325,0d907c24a88da325,OUTCOME_AND_HASH_MATCH,+bad,1496,1934,-29.28
opengl,report_query.multiple_boundaries,leaf,PASS,PASS,0c966fc9ba4da325,0c966fc9ba4da325,OUTCOME_AND_HASH_MATCH,+bad,464,578,-24.57
opengl,report_query.single_boundary,leaf,PASS,PASS,60e674c9fecda325,60e674c9fecda325,OUTCOME_AND_HASH_MATCH,+bad,489,705,-44.17
opengl,report_query.zero_query,leaf,PASS,PASS,23875dfeb40da325,23875dfeb40da325,OUTCOME_AND_HASH_MATCH,+bad,48,124,-158.33
opengl,surface.basic,leaf,PASS,PASS,0f44c0df337b52bc,0f44c0df337b52bc,OUTCOME_AND_HASH_MATCH,+bad,14194,14309,-0.81
opengl,surface.cpu_read_after_gpu_write,leaf,PASS,PASS,76ea18af98322325,76ea18af98322325,OUTCOME_AND_HASH_MATCH,+bad,608,614,-0.99
opengl,surface.cpu_read_clean_surface,leaf,PASS,PASS,d3267b427820a325,d3267b427820a325,OUTCOME_AND_HASH_MATCH,+bad,61,62,-1.64
opengl,surface.framebuffer_working_set_002,leaf,PASS,PASS,9f3b0609a42777d5,9f3b0609a42777d5,OUTCOME_AND_HASH_MATCH,+bad,1665,1236,+25.77
opengl,surface.framebuffer_working_set_008,leaf,PASS,PASS,64cbf95dec8f59e5,64cbf95dec8f59e5,OUTCOME_AND_HASH_MATCH,+bad,1559,1565,-0.38
opengl,surface.framebuffer_working_set_032,leaf,PASS,PASS,a6116feb11a28c25,a6116feb11a28c25,OUTCOME_AND_HASH_MATCH,+bad,1546,1555,-0.58
opengl,surface.framebuffer_working_set_064,leaf,PASS,PASS,a6116feb11a28c25,a6116feb11a28c25,OUTCOME_AND_HASH_MATCH,+bad,1681,1537,+8.57
opengl,surface.full_clear_elision_guard,leaf,PASS,PASS,4f05ccd43f43d495,4f05ccd43f43d495,OUTCOME_AND_HASH_MATCH,+bad,1430,1424,+0.42
opengl,surface.overlapping_surface_churn_representative,leaf,PASS,PASS,caf66d4bf5691525,caf66d4bf5691525,OUTCOME_AND_HASH_MATCH,+bad,2027,2060,-1.63
opengl,surface.overlapping_surface_churn_stress,leaf,PASS,PASS,caf66d4bf5691525,caf66d4bf5691525,OUTCOME_AND_HASH_MATCH,+bad,27940,28524,-2.09
opengl,surface.partial_channel_clear_guard,leaf,PASS,PASS,eb2cb498aa73af25,eb2cb498aa73af25,OUTCOME_AND_HASH_MATCH,+bad,1431,1428,+0.21
opengl,surface.surface_download_path,leaf,PASS,PASS,2b0e8aac0f8838e8,2b0e8aac0f8838e8,OUTCOME_AND_HASH_MATCH,+bad,13210,13597,-2.93
opengl,surface.surface_list_lookup_002,leaf,PASS,PASS,dce4c9394e7a3f35,dce4c9394e7a3f35,OUTCOME_AND_HASH_MATCH,+bad,1457,1531,-5.08
opengl,surface.surface_list_lookup_008,leaf,PASS,PASS,bf1fe5b8fe78a94d,bf1fe5b8fe78a94d,OUTCOME_AND_HASH_MATCH,+bad,1508,1236,+18.04
opengl,surface.surface_list_lookup_032,leaf,PASS,PASS,c6275b91195a5325,c6275b91195a5325,OUTCOME_AND_HASH_MATCH,+bad,1641,1499,+8.65
opengl,surface.surface_list_lookup_128,leaf,PASS,PASS,c6275b91195a5325,c6275b91195a5325,OUTCOME_AND_HASH_MATCH,+bad,1543,1672,-8.36
opengl,surface.vulkan_memory_pressure.representative.growth,leaf,PASS,PASS,c1b304b452852b25,c1b304b452852b25,OUTCOME_AND_HASH_MATCH,+bad,13990,13942,+0.34
opengl,surface.vulkan_memory_pressure.representative.plateau,leaf,PASS,PASS,730005d86af45b25,730005d86af45b25,OUTCOME_AND_HASH_MATCH,+bad,13370,13619,-1.86
opengl,surface.vulkan_memory_pressure.representative.alias_resize,leaf,PASS,PASS,0c26236493b4d325,0c26236493b4d325,OUTCOME_AND_HASH_MATCH,+bad,16660,14453,+13.25
opengl,surface.vulkan_memory_pressure.representative.reuse,leaf,PASS,PASS,3ba0d18066aacb25,3ba0d18066aacb25,OUTCOME_AND_HASH_MATCH,+bad,14190,13792,+2.80
opengl,surface.vulkan_memory_pressure.representative.idle_retention,leaf,PASS,PASS,3a8651789ea0fa25,3a8651789ea0fa25,OUTCOME_AND_HASH_MATCH,+bad,817,784,+4.04
opengl,surface.vulkan_memory_pressure.representative,group,PASS,PASS,7e188dabb186cb25,7e188dabb186cb25,OUTCOME_AND_HASH_MATCH,,,,
opengl,surface.vulkan_memory_pressure.stress.growth,leaf,PASS,PASS,94cdb4bddb0e4b25,94cdb4bddb0e4b25,OUTCOME_AND_HASH_MATCH,+bad,53632,52954,+1.26
opengl,surface.vulkan_memory_pressure.stress.plateau,leaf,PASS,PASS,196f33989be28325,196f33989be28325,OUTCOME_AND_HASH_MATCH,+bad,54193,52551,+3.03
opengl,surface.vulkan_memory_pressure.stress.alias_resize,leaf,PASS,PASS,84a8d75f1f9d1b25,84a8d75f1f9d1b25,OUTCOME_AND_HASH_MATCH,+bad,58378,56405,+3.38
opengl,surface.vulkan_memory_pressure.stress.reuse,leaf,PASS,PASS,fb2a6abd1cbfc725,fb2a6abd1cbfc725,OUTCOME_AND_HASH_MATCH,+bad,56411,56315,+0.17
opengl,surface.vulkan_memory_pressure.stress.idle_retention,leaf,PASS,PASS,430711a262877725,430711a262877725,OUTCOME_AND_HASH_MATCH,+bad,872,913,-4.70
opengl,surface.vulkan_memory_pressure.stress,group,PASS,PASS,7e188dabb186cb25,7e188dabb186cb25,OUTCOME_AND_HASH_MATCH,,,,
opengl,tiny_draw.arrays.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,20742,20806,-0.31
opengl,tiny_draw.arrays.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,20532,20702,-0.83
opengl,tiny_draw.inline_arrays.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,78865,80107,-1.57
opengl,tiny_draw.inline_arrays.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,75798,76437,-0.84
opengl,tiny_draw.inline_buffers.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,75561,76376,-1.08
opengl,tiny_draw.inline_buffers.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,74369,75351,-1.32
opengl,tiny_draw.inline_elements.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,20913,20658,+1.22
opengl,tiny_draw.inline_elements.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,21040,20900,+0.67
opengl,uniform_thrash.uniform_thrash,leaf,PASS,PASS,09eb5907ef624c25,09eb5907ef624c25,OUTCOME_AND_HASH_MATCH,+bad,1936,1807,+6.66
opengl,vertex_buffer_allocation.mixed.arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,24287,23987,+1.24
opengl,vertex_buffer_allocation.mixed.inline_arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,122747,123920,-0.96
opengl,vertex_buffer_allocation.mixed.inline_buffers,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,532119,526863,+0.99
opengl,vertex_buffer_allocation.mixed.inline_elements,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,32608,32360,+0.76
opengl,vertex_buffer_allocation.tiny.arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,28913,29060,-0.51
opengl,vertex_buffer_allocation.tiny.inline_arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,90597,89656,+1.04
opengl,vertex_buffer_allocation.tiny.inline_buffers,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,107770,109310,-1.43
opengl,vertex_buffer_allocation.tiny.inline_elements,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,28825,28957,-0.46
opengl,vertex_buffer_allocation.rising_transient_growth,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,598297,610322,-2.01
opengl,vertex_buffer_allocation.disjoint_same_page,leaf,PASS,PASS,fdcd25a37910bb25,fdcd25a37910bb25,OUTCOME_AND_HASH_MATCH,+bad,22453,22277,+0.78
opengl,vertex_buffer_allocation.ordered_same_page_overwrite,leaf,PASS,PASS,bbc8caeedc9dff25,bbc8caeedc9dff25,OUTCOME_AND_HASH_MATCH,+bad,16395,16630,-1.43
